run_id,sweep_type,varied_param,direction,RNG_SEED,MU_MAX,DEPLETION_RADIUS,HYPHA_RADIUS_UM,PSI_BRANCH,MIN_BRANCH_ANGLE_DEG,APICAL_BRANCH_MIN_STEP,LATERAL_DISTANCE_FROM_TIP,PHI_N,PHI_P,LATERAL_BRANCH_MIN_STEP,MAX_DEVIATION_DEG,nutrient_pm_fraction,total_tips,n_apical_events,n_lateral_events,avg_length_um,avg_volume_um3,citric_total_mmol
389,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
390,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
391,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
392,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,,,,,,
393,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
394,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
395,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
396,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
397,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
398,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
399,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
400,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
401,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
402,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
403,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
404,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
405,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
406,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
407,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
408,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
409,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
410,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
411,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
412,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
413,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
414,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
415,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
416,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
417,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
418,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
419,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
420,param_pm5,LATERAL_DISTANCE_FROM_TIP,plus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
421,param_pm5,PHI_N,minus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
422,param_pm5,PHI_N,minus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,,,,,,
423,param_pm5,PHI_N,minus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
424,param_pm5,PHI_N,minus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
425,param_pm5,PHI_N,minus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
426,param_pm5,PHI_N,minus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
427,param_pm5,PHI_N,minus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
428,param_pm5,PHI_N,minus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
429,param_pm5,PHI_N,minus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
430,param_pm5,PHI_N,minus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
431,param_pm5,PHI_N,minus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
432,param_pm5,PHI_N,minus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
433,param_pm5,PHI_N,minus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
434,param_pm5,PHI_N,minus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
435,param_pm5,PHI_N,minus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
436,param_pm5,PHI_N,minus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
437,param_pm5,PHI_N,minus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
438,param_pm5,PHI_N,minus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
439,param_pm5,PHI_N,minus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
440,param_pm5,PHI_N,minus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
441,param_pm5,PHI_N,minus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
442,param_pm5,PHI_N,minus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
443,param_pm5,PHI_N,minus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
444,param_pm5,PHI_N,minus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
445,param_pm5,PHI_N,minus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
446,param_pm5,PHI_N,minus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
447,param_pm5,PHI_N,minus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
448,param_pm5,PHI_N,minus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
449,param_pm5,PHI_N,minus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
450,param_pm5,PHI_N,minus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
451,param_pm5,PHI_N,plus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
452,param_pm5,PHI_N,plus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,,,,,,
453,param_pm5,PHI_N,plus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
454,param_pm5,PHI_N,plus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
455,param_pm5,PHI_N,plus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
456,param_pm5,PHI_N,plus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
457,param_pm5,PHI_N,plus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
458,param_pm5,PHI_N,plus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
459,param_pm5,PHI_N,plus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
460,param_pm5,PHI_N,plus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
461,param_pm5,PHI_N,plus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
462,param_pm5,PHI_N,plus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
463,param_pm5,PHI_N,plus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
464,param_pm5,PHI_N,plus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
465,param_pm5,PHI_N,plus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
466,param_pm5,PHI_N,plus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
467,param_pm5,PHI_N,plus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
468,param_pm5,PHI_N,plus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
469,param_pm5,PHI_N,plus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
470,param_pm5,PHI_N,plus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
471,param_pm5,PHI_N,plus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
472,param_pm5,PHI_N,plus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
473,param_pm5,PHI_N,plus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
474,param_pm5,PHI_N,plus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
475,param_pm5,PHI_N,plus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
476,param_pm5,PHI_N,plus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
477,param_pm5,PHI_N,plus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
478,param_pm5,PHI_N,plus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
479,param_pm5,PHI_N,plus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
480,param_pm5,PHI_N,plus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
481,param_pm5,PHI_P,minus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
482,param_pm5,PHI_P,minus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,,,,,,
483,param_pm5,PHI_P,minus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
484,param_pm5,PHI_P,minus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
485,param_pm5,PHI_P,minus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
486,param_pm5,PHI_P,minus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
487,param_pm5,PHI_P,minus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
488,param_pm5,PHI_P,minus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
489,param_pm5,PHI_P,minus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
490,param_pm5,PHI_P,minus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
491,param_pm5,PHI_P,minus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
492,param_pm5,PHI_P,minus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
493,param_pm5,PHI_P,minus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
494,param_pm5,PHI_P,minus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
495,param_pm5,PHI_P,minus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
496,param_pm5,PHI_P,minus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
497,param_pm5,PHI_P,minus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
498,param_pm5,PHI_P,minus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
499,param_pm5,PHI_P,minus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
500,param_pm5,PHI_P,minus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
501,param_pm5,PHI_P,minus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
502,param_pm5,PHI_P,minus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
503,param_pm5,PHI_P,minus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
504,param_pm5,PHI_P,minus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
505,param_pm5,PHI_P,minus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
506,param_pm5,PHI_P,minus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
507,param_pm5,PHI_P,minus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
508,param_pm5,PHI_P,minus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
509,param_pm5,PHI_P,minus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
510,param_pm5,PHI_P,minus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
511,param_pm5,PHI_P,plus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
512,param_pm5,PHI_P,plus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,,,,,,
513,param_pm5,PHI_P,plus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
514,param_pm5,PHI_P,plus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
515,param_pm5,PHI_P,plus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
516,param_pm5,PHI_P,plus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
517,param_pm5,PHI_P,plus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
518,param_pm5,PHI_P,plus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
519,param_pm5,PHI_P,plus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
520,param_pm5,PHI_P,plus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
521,param_pm5,PHI_P,plus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
522,param_pm5,PHI_P,plus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
523,param_pm5,PHI_P,plus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
524,param_pm5,PHI_P,plus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
525,param_pm5,PHI_P,plus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
526,param_pm5,PHI_P,plus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
527,param_pm5,PHI_P,plus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
528,param_pm5,PHI_P,plus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
529,param_pm5,PHI_P,plus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
